Review_ID,Text,Rating,Sentiment
REV3527,"seller ramah, buahnya besar. Sangat merekomendasikan.",4,Positif
REV3528,"buahnya besar, buahnya besar. Sangat merekomendasikan.",5,Positif
REV3529,"pengiriman lambat, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV3530,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV3531,"murah dan bagus, sangat manis. Sangat merekomendasikan.",5,Positif
REV3532,"renyah, oke. Sangat merekomendasikan.",5,Positif
REV3533,"pengiriman cepat, kualitas super. Sangat merekomendasikan.",5,Positif
REV3534,"pengiriman cepat, lumayan. Sangat merekomendasikan.",4,Positif
REV3535,"mantap, kualitas super. Sangat merekomendasikan.",4,Positif
REV3536,"mantap, mantap. Sangat merekomendasikan.",5,Positif
REV3537,"harga mahal, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV3538,"buahnya besar, sesuai harga. Sangat merekomendasikan.",5,Positif
REV3539,"rasa hambar, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV3540,"buahnya besar, packing aman. Sangat merekomendasikan.",4,Positif
REV3541,"pengiriman cepat, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV3542,"kualitas super, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV3543,"pengiriman cepat, biasa saja. Sangat merekomendasikan.",4,Positif
REV3544,"buahnya besar, cukup. Sangat merekomendasikan.",4,Positif
REV3545,"kurang segar, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV3546,"renyah, packing aman. Sangat merekomendasikan.",4,Positif
REV3547,"segar sekali, lumayan. Sangat merekomendasikan.",4,Positif
REV3548,"renyah, sesuai harga. Sangat merekomendasikan.",4,Positif
REV3549,"Barang oke, pengiriman standar.",3,Netral
REV3550,"kecewa, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV3551,"buahnya besar, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV3552,"buahnya besar, sangat manis. Sangat merekomendasikan.",4,Positif
REV3553,"Barang sesuai harga, pengiriman standar.",3,Netral
REV3554,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV3555,"packing aman, packing aman. Sangat merekomendasikan.",4,Positif
REV3556,"mantap, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV3557,"kecewa, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV3558,"renyah, standar. Sangat merekomendasikan.",5,Positif
REV3559,"Barang sesuai harga, pengiriman standar.",3,Netral
REV3560,"seller ramah, buahnya besar. Sangat merekomendasikan.",4,Positif
REV3561,"jelek, benar-benar ukuran kecil. Tidak akan beli lagi.",2,Negatif
REV3562,"sangat manis, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV3563,"renyah, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV3564,"buahnya besar, oke. Sangat merekomendasikan.",4,Positif
REV3565,"Barang cukup, pengiriman standar.",3,Netral
REV3566,"Barang lumayan, pengiriman standar.",3,Netral
REV3567,"murah dan bagus, seller ramah. Sangat merekomendasikan.",4,Positif
REV3568,"renyah, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV3569,"Barang sesuai harga, pengiriman standar.",3,Netral
REV3570,"kualitas super, renyah. Sangat merekomendasikan.",5,Positif
REV3571,"buahnya besar, cukup. Sangat merekomendasikan.",4,Positif
REV3572,"apel busuk, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV3573,"segar sekali, seller ramah. Sangat merekomendasikan.",5,Positif
REV3574,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV3575,"kualitas super, seller ramah. Sangat merekomendasikan.",4,Positif
REV3576,"buahnya besar, biasa saja. Sangat merekomendasikan.",4,Positif
REV3577,"kualitas super, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV3578,"sangat manis, oke. Sangat merekomendasikan.",4,Positif
REV3579,"renyah, kualitas super. Sangat merekomendasikan.",4,Positif
REV3580,"kualitas super, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV3581,"apel busuk, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV3582,"ukuran kecil, benar-benar jelek. Tidak akan beli lagi.",1,Negatif
REV3583,"Barang sesuai harga, pengiriman standar.",3,Netral
REV3584,"mantap, packing aman. Sangat merekomendasikan.",4,Positif
REV3585,"Barang oke, pengiriman standar.",3,Netral
REV3586,"kurang segar, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV3587,"Barang cukup, pengiriman standar.",3,Netral
REV3588,"seller ramah, biasa saja. Sangat merekomendasikan.",4,Positif
REV3589,"renyah, sangat manis. Sangat merekomendasikan.",5,Positif
REV3590,"seller ramah, segar sekali. Sangat merekomendasikan.",4,Positif
REV3591,"buahnya besar, sangat manis. Sangat merekomendasikan.",4,Positif
REV3592,"hancur, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV3593,"hancur, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV3594,"kualitas super, sesuai harga. Sangat merekomendasikan.",4,Positif
REV3595,"buahnya besar, segar sekali. Sangat merekomendasikan.",4,Positif
REV3596,"murah dan bagus, mantap. Sangat merekomendasikan.",4,Positif
REV3597,"mantap, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV3598,"murah dan bagus, oke. Sangat merekomendasikan.",4,Positif
REV3599,"seller ramah, standar. Sangat merekomendasikan.",5,Positif
REV3600,"apel busuk, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV3601,"pengiriman cepat, cukup. Sangat merekomendasikan.",4,Positif
REV3602,"segar sekali, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV3603,"seller ramah, cukup. Sangat merekomendasikan.",4,Positif
REV3604,"ukuran kecil, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV3605,"murah dan bagus, sesuai harga. Sangat merekomendasikan.",5,Positif
REV3606,"sangat manis, cukup. Sangat merekomendasikan.",5,Positif
REV3607,"Barang not bad, pengiriman standar.",3,Netral
REV3608,"pengiriman lambat, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV3609,"apel busuk, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV3610,"mantap, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV3611,"kurang segar, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV3612,"buahnya besar, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV3613,"murah dan bagus, seller ramah. Sangat merekomendasikan.",4,Positif
REV3614,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV3615,"segar sekali, biasa saja. Sangat merekomendasikan.",4,Positif
REV3616,"buahnya besar, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV3617,"pengiriman cepat, renyah. Sangat merekomendasikan.",4,Positif
REV3618,"Barang biasa saja, pengiriman standar.",3,Netral
REV3619,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV3620,"Barang oke, pengiriman standar.",3,Netral
REV3621,"kecewa, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV3622,"pengiriman cepat, not bad. Sangat merekomendasikan.",4,Positif
REV3623,"sangat manis, cukup. Sangat merekomendasikan.",5,Positif
REV3624,"harga mahal, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV3625,"Barang sesuai harga, pengiriman standar.",3,Netral
REV3626,"murah dan bagus, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV3627,"murah dan bagus, segar sekali. Sangat merekomendasikan.",4,Positif
REV3628,"kecewa, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV3629,"packing aman, lumayan. Sangat merekomendasikan.",4,Positif
REV3630,"renyah, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV3631,"kecewa, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV3632,"murah dan bagus, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV3633,"kualitas super, seller ramah. Sangat merekomendasikan.",4,Positif
REV3634,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV3635,"packing aman, oke. Sangat merekomendasikan.",5,Positif
REV3636,"renyah, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV3637,"murah dan bagus, not bad. Sangat merekomendasikan.",5,Positif
REV3638,"pengiriman lambat, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV3639,"mantap, sesuai harga. Sangat merekomendasikan.",5,Positif
REV3640,"renyah, biasa saja. Sangat merekomendasikan.",4,Positif
REV3641,"pengiriman cepat, sangat manis. Sangat merekomendasikan.",5,Positif
REV3642,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV3643,"segar sekali, packing aman. Sangat merekomendasikan.",4,Positif
REV3644,"kurang segar, benar-benar ukuran kecil. Tidak akan beli lagi.",2,Negatif
REV3645,"renyah, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV3646,"banyak yang bonyok, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV3647,"Barang cukup, pengiriman standar.",3,Netral
REV3648,"harga mahal, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV3649,"Barang oke, pengiriman standar.",3,Netral
REV3650,"packing aman, cukup. Sangat merekomendasikan.",4,Positif
REV3651,"kualitas super, renyah. Sangat merekomendasikan.",5,Positif
REV3652,"mantap, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV3653,"ukuran kecil, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV3654,"jelek, benar-benar kecewa. Tidak akan beli lagi.",2,Negatif
REV3655,"murah dan bagus, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV3656,"kualitas super, sangat manis. Sangat merekomendasikan.",5,Positif
REV3657,"buahnya besar, sangat manis. Sangat merekomendasikan.",5,Positif
REV3658,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV3659,"mantap, standar. Sangat merekomendasikan.",5,Positif
REV3660,"mantap, seller ramah. Sangat merekomendasikan.",5,Positif
REV3661,"sangat manis, cukup. Sangat merekomendasikan.",5,Positif
REV3662,"murah dan bagus, cukup. Sangat merekomendasikan.",4,Positif
REV3663,"buahnya besar, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV3664,"pengiriman cepat, sesuai harga. Sangat merekomendasikan.",5,Positif
REV3665,"seller ramah, packing aman. Sangat merekomendasikan.",4,Positif
REV3666,"mantap, mantap. Sangat merekomendasikan.",5,Positif
REV3667,"pengiriman cepat, oke. Sangat merekomendasikan.",5,Positif
REV3668,"buahnya besar, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV3669,"Barang sesuai harga, pengiriman standar.",3,Netral
REV3670,"kurang segar, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV3671,"buahnya besar, sangat manis. Sangat merekomendasikan.",4,Positif
REV3672,"segar sekali, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV3673,"pengiriman lambat, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV3674,"pengiriman lambat, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV3675,"pengiriman cepat, renyah. Sangat merekomendasikan.",4,Positif
REV3676,"mantap, not bad. Sangat merekomendasikan.",4,Positif
REV3677,"pengiriman cepat, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV3678,"renyah, kualitas super. Sangat merekomendasikan.",5,Positif
REV3679,"Barang biasa saja, pengiriman standar.",3,Netral
REV3680,"packing aman, packing aman. Sangat merekomendasikan.",4,Positif
REV3681,"kualitas super, buahnya besar. Sangat merekomendasikan.",5,Positif
REV3682,"renyah, packing aman. Sangat merekomendasikan.",5,Positif
REV3683,"Barang lumayan, pengiriman standar.",3,Netral
REV3684,"kecewa, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV3685,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV3686,"seller ramah, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV3687,"packing aman, kualitas super. Sangat merekomendasikan.",5,Positif
REV3688,"sangat manis, lumayan. Sangat merekomendasikan.",4,Positif
REV3689,"Barang sesuai harga, pengiriman standar.",3,Netral
REV3690,"buahnya besar, buahnya besar. Sangat merekomendasikan.",4,Positif
REV3691,"murah dan bagus, not bad. Sangat merekomendasikan.",4,Positif
REV3692,"buahnya besar, not bad. Sangat merekomendasikan.",5,Positif
REV3693,"pengiriman cepat, standar. Sangat merekomendasikan.",4,Positif
REV3694,"seller ramah, sesuai harga. Sangat merekomendasikan.",5,Positif
REV3695,"hancur, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV3696,"buahnya besar, buahnya besar. Sangat merekomendasikan.",4,Positif
REV3697,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV3698,"segar sekali, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV3699,"kurang segar, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV3700,"renyah, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV3701,"Barang cukup, pengiriman standar.",3,Netral
REV3702,"mantap, sangat manis. Sangat merekomendasikan.",4,Positif
REV3703,"Barang not bad, pengiriman standar.",3,Netral
REV3704,"pengiriman cepat, oke. Sangat merekomendasikan.",4,Positif
REV3705,"pengiriman cepat, packing aman. Sangat merekomendasikan.",4,Positif
REV3706,"kualitas super, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV3707,"murah dan bagus, seller ramah. Sangat merekomendasikan.",4,Positif
REV3708,"pengiriman cepat, renyah. Sangat merekomendasikan.",5,Positif
REV3709,"pengiriman lambat, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV3710,"mantap, segar sekali. Sangat merekomendasikan.",5,Positif
REV3711,"Barang biasa saja, pengiriman standar.",3,Netral
REV3712,"seller ramah, lumayan. Sangat merekomendasikan.",4,Positif
REV3713,"kualitas super, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV3714,"harga mahal, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV3715,"Barang biasa saja, pengiriman standar.",3,Netral
REV3716,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV3717,"Barang standar, pengiriman standar.",3,Netral
REV3718,"seller ramah, sangat manis. Sangat merekomendasikan.",4,Positif
REV3719,"kecewa, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV3720,"pengiriman cepat, not bad. Sangat merekomendasikan.",4,Positif
REV3721,"mantap, renyah. Sangat merekomendasikan.",4,Positif
REV3722,"pengiriman lambat, benar-benar jelek. Tidak akan beli lagi.",1,Negatif
REV3723,"sangat manis, not bad. Sangat merekomendasikan.",4,Positif
REV3724,"pengiriman lambat, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV3725,"pengiriman cepat, buahnya besar. Sangat merekomendasikan.",5,Positif
REV3726,"pengiriman cepat, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV3727,"kurang segar, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV3728,"mantap, sangat manis. Sangat merekomendasikan.",4,Positif
REV3729,"ukuran kecil, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV3730,"Barang biasa saja, pengiriman standar.",3,Netral
REV3731,"packing aman, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV3732,"packing aman, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV3733,"pengiriman cepat, packing aman. Sangat merekomendasikan.",5,Positif
REV3734,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV3735,"mantap, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV3736,"mantap, renyah. Sangat merekomendasikan.",4,Positif
REV3737,"mantap, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV3738,"murah dan bagus, renyah. Sangat merekomendasikan.",4,Positif
REV3739,"renyah, oke. Sangat merekomendasikan.",5,Positif
REV3740,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV3741,"mantap, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV3742,"segar sekali, standar. Sangat merekomendasikan.",4,Positif
REV3743,"seller ramah, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV3744,"Barang sesuai harga, pengiriman standar.",3,Netral
REV3745,"sangat manis, seller ramah. Sangat merekomendasikan.",5,Positif
REV3746,"buahnya besar, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV3747,"kurang segar, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV3748,"mantap, segar sekali. Sangat merekomendasikan.",5,Positif
REV3749,"Barang standar, pengiriman standar.",3,Netral
REV3750,"packing aman, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV3751,"mantap, kualitas super. Sangat merekomendasikan.",4,Positif
REV3752,"jelek, benar-benar jelek. Tidak akan beli lagi.",1,Negatif
REV3753,"rasa hambar, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV3754,"harga mahal, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV3755,"mantap, cukup. Sangat merekomendasikan.",5,Positif
REV3756,"Barang lumayan, pengiriman standar.",3,Netral
REV3757,"seller ramah, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV3758,"kurang segar, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV3759,"Barang lumayan, pengiriman standar.",3,Netral
REV3760,"Barang not bad, pengiriman standar.",3,Netral
REV3761,"seller ramah, packing aman. Sangat merekomendasikan.",5,Positif
REV3762,"packing aman, standar. Sangat merekomendasikan.",5,Positif
REV3763,"renyah, not bad. Sangat merekomendasikan.",4,Positif
REV3764,"mantap, segar sekali. Sangat merekomendasikan.",4,Positif
REV3765,"seller ramah, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV3766,"murah dan bagus, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV3767,"Barang biasa saja, pengiriman standar.",3,Netral
REV3768,"kualitas super, mantap. Sangat merekomendasikan.",5,Positif
REV3769,"mantap, cukup. Sangat merekomendasikan.",4,Positif
REV3770,"kurang segar, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV3771,"segar sekali, sangat manis. Sangat merekomendasikan.",5,Positif
REV3772,"Barang lumayan, pengiriman standar.",3,Netral
REV3773,"mantap, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV3774,"kualitas super, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV3775,"sangat manis, standar. Sangat merekomendasikan.",5,Positif
REV3776,"Barang biasa saja, pengiriman standar.",3,Netral
REV3777,"banyak yang bonyok, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV3778,"renyah, segar sekali. Sangat merekomendasikan.",5,Positif
REV3779,"pengiriman lambat, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV3780,"mantap, buahnya besar. Sangat merekomendasikan.",4,Positif
REV3781,"murah dan bagus, cukup. Sangat merekomendasikan.",5,Positif
REV3782,"seller ramah, not bad. Sangat merekomendasikan.",5,Positif
REV3783,"renyah, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV3784,"murah dan bagus, standar. Sangat merekomendasikan.",5,Positif
REV3785,"Barang biasa saja, pengiriman standar.",3,Netral
REV3786,"seller ramah, cukup. Sangat merekomendasikan.",5,Positif
REV3787,"jelek, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV3788,"pengiriman cepat, sesuai harga. Sangat merekomendasikan.",5,Positif
REV3789,"buahnya besar, cukup. Sangat merekomendasikan.",5,Positif
REV3790,"packing aman, buahnya besar. Sangat merekomendasikan.",4,Positif
